# R.A., Dec., mask
 41.706 -30.850 1
 41.706 -30.750 1
 41.706 -30.650 1
 41.706 -30.550 1
 41.706 -30.450 1
 41.706 -30.350 1
 41.706 -30.250 1
 41.706 -30.150 1
 41.706 -30.050 1
 41.706 -29.950 1
 41.706 -29.850 1
 41.706 -29.750 1
 41.706 -29.650 1
 41.706 -29.550 1
 41.706 -29.450 1
 41.706 -29.350 1
 41.706 -29.250 1
 41.706 -29.150 1
 41.706 -29.050 1
 41.706 -28.950 1
 41.706 -28.850 1
 41.706 -28.750 1
 41.706 -28.650 1
 41.706 -28.550 1
 41.706 -28.450 1
 41.706 -28.350 1
 41.706 -28.250 1
 41.706 -28.150 1
 41.706 -28.050 1
 41.706 -27.950 1
 41.706 -27.850 1
 41.706 -27.750 0
 41.706 -27.650 0
 41.706 -27.550 0
 41.706 -27.450 0
 41.706 -27.350 0
 41.706 -27.250 0
 41.706 -27.150 0
 41.706 -27.050 0
 41.706 -26.950 0
 41.706 -26.850 0
 41.706 -26.750 0
 41.706 -26.650 0
 41.706 -26.550 0
 41.706 -26.450 0
 41.706 -26.350 0
 41.706 -26.250 0
 41.706 -26.150 0
 41.706 -26.050 0
 41.823 -35.950 0
 41.823 -35.850 0
 41.823 -35.750 0
 41.823 -35.650 0
 41.823 -35.550 0
 41.823 -35.450 0
 41.823 -35.350 0
 41.823 -35.250 0
 41.823 -35.150 0
 41.823 -35.050 0
 41.823 -34.950 0
 41.823 -34.850 0
 41.823 -34.750 0
 41.823 -34.650 0
 41.823 -34.550 0
 41.823 -34.450 0
 41.823 -34.350 0
 41.823 -34.250 0
 41.823 -34.150 0
 41.823 -34.050 0
 41.823 -33.950 0
 41.823 -33.850 1
 41.823 -33.750 1
 41.823 -33.650 1
 41.823 -33.550 1
 41.823 -33.450 1
 41.823 -33.350 1
 41.823 -33.250 1
 41.823 -33.150 1
 41.823 -33.050 1
 41.823 -32.950 1
 41.823 -32.850 1
 41.823 -32.750 1
 41.823 -32.650 1
 41.823 -32.550 1
 41.823 -32.450 1
 41.823 -32.350 1
 41.823 -32.250 1
 41.823 -32.150 1
 41.823 -32.050 1
 41.823 -31.950 1
 41.823 -31.850 1
 41.823 -31.750 1
 41.823 -31.650 1
 41.823 -31.550 1
 41.823 -31.450 1
 41.823 -31.350 1
 41.823 -31.250 1
 41.823 -31.150 1
 41.823 -31.050 1
 41.823 -30.950 1
 41.823 -30.850 1
 41.823 -30.750 1
 41.823 -30.650 1
 41.823 -30.550 1
 41.823 -30.450 1
 41.823 -30.350 1
 41.823 -30.250 1
 41.823 -30.150 1
 41.823 -30.050 1
 41.823 -29.950 1
 41.823 -29.850 1
 41.823 -29.750 1
 41.823 -29.650 1
 41.823 -29.550 1
 41.823 -29.450 1
 41.823 -29.350 1
 41.823 -29.250 1
 41.823 -29.150 1
 41.823 -29.050 1
 41.823 -28.950 1
 41.823 -28.850 1
 41.823 -28.750 1
 41.823 -28.650 1
 41.823 -28.550 1
 41.823 -28.450 1
 41.823 -28.350 1
 41.823 -28.250 1
 41.823 -28.150 1
 41.823 -28.050 1
 41.823 -27.950 1
 41.823 -27.850 0
 41.823 -27.750 0
 41.823 -27.650 0
 41.823 -27.550 0
 41.823 -27.450 0
 41.823 -27.350 0
 41.823 -27.250 0
 41.823 -27.150 0
 41.823 -27.050 0
 41.823 -26.950 0
 41.823 -26.850 0
 41.823 -26.750 0
 41.823 -26.650 0
 41.823 -26.550 0
 41.823 -26.450 0
 41.823 -26.350 0
 41.823 -26.250 0
 41.823 -26.150 0
 41.823 -26.050 0
 41.940 -35.950 0
 41.940 -35.850 0
 41.940 -35.750 0
 41.940 -35.650 0
 41.940 -35.550 0
 41.940 -35.450 0
 41.940 -35.350 0
 41.940 -35.250 0
 41.940 -35.150 0
 41.940 -35.050 0
 41.940 -34.950 0
 41.940 -34.850 0
 41.940 -34.750 0
 41.940 -34.650 0
 41.940 -34.550 0
 41.940 -34.450 0
 41.940 -34.350 0
 41.940 -34.250 0
 41.940 -34.150 0
 41.940 -34.050 0
 41.940 -33.950 0
 41.940 -33.850 1
 41.940 -33.750 1
 41.940 -33.650 1
 41.940 -33.550 1
 41.940 -33.450 1
 41.940 -33.350 1
 41.940 -33.250 1
 41.940 -33.150 1
 41.940 -33.050 1
 41.940 -32.950 1
 41.940 -32.850 1
 41.940 -32.750 1
 41.940 -32.650 1
 41.940 -32.550 1
 41.940 -32.450 1
 41.940 -32.350 1
 41.940 -32.250 1
 41.940 -32.150 1
 41.940 -32.050 1
 41.940 -31.950 1
 41.940 -31.850 1
 41.940 -31.750 1
 41.940 -31.650 1
 41.940 -31.550 1
 41.940 -31.450 1
 41.940 -31.350 1
 41.940 -31.250 1
 41.940 -31.150 1
 41.940 -31.050 1
 41.940 -30.950 1
 41.940 -30.850 1
 41.940 -30.750 1
 41.940 -30.650 1
 41.940 -30.550 1
 41.940 -30.450 1
 41.940 -30.350 1
 41.940 -30.250 1
 41.940 -30.150 1
 41.940 -30.050 1
 41.940 -29.950 1
 41.940 -29.850 1
 41.940 -29.750 1
 41.940 -29.650 1
 41.940 -29.550 1
 41.940 -29.450 1
 41.940 -29.350 1
 41.940 -29.250 1
 41.940 -29.150 1
 41.940 -29.050 1
 41.940 -28.950 1
 41.940 -28.850 1
 41.940 -28.750 1
 41.940 -28.650 1
 41.940 -28.550 1
 41.940 -28.450 1
 41.940 -28.350 1
 41.940 -28.250 1
 41.940 -28.150 1
 41.940 -28.050 1
 41.940 -27.950 1
 41.940 -27.850 0
 41.940 -27.750 0
 41.940 -27.650 0
 41.940 -27.550 0
 41.940 -27.450 0
 41.940 -27.350 0
 41.940 -27.250 0
 41.940 -27.150 0
 41.940 -27.050 0
 41.940 -26.950 0
 41.940 -26.850 0
 41.940 -26.750 0
 41.940 -26.650 0
 41.940 -26.550 0
 41.940 -26.450 0
 41.940 -26.350 0
 41.940 -26.250 0
 41.940 -26.150 0
 41.940 -26.050 0
 42.056 -35.950 0
 42.056 -35.850 0
 42.056 -35.750 0
 42.056 -35.650 0
 42.056 -35.550 0
 42.056 -35.450 0
 42.056 -35.350 0
 42.056 -35.250 0
 42.056 -35.150 0
 42.056 -35.050 0
 42.056 -34.950 0
 42.056 -34.850 0
 42.056 -34.750 0
 42.056 -34.650 0
 42.056 -34.550 0
 42.056 -34.450 0
 42.056 -34.350 0
 42.056 -34.250 0
 42.056 -34.150 0
 42.056 -34.050 0
 42.056 -33.950 1
 42.056 -33.850 1
 42.056 -33.750 1
 42.056 -33.650 1
 42.056 -33.550 1
 42.056 -33.450 1
 42.056 -33.350 1
 42.056 -33.250 1
 42.056 -33.150 1
 42.056 -33.050 1
 42.056 -32.950 1
 42.056 -32.850 1
 42.056 -32.750 1
 42.056 -32.650 1
 42.056 -32.550 1
 42.056 -32.450 1
 42.056 -32.350 1
 42.056 -32.250 1
 42.056 -32.150 1
 42.056 -32.050 1
 42.056 -31.950 1
 42.056 -31.850 1
 42.056 -31.750 1
 42.056 -31.650 1
 42.056 -31.550 1
 42.056 -31.450 1
 42.056 -31.350 1
 42.056 -31.250 1
 42.056 -31.150 1
 42.056 -31.050 1
 42.056 -30.950 1
 42.056 -30.850 1
 42.056 -30.750 1
 42.056 -30.650 1
 42.056 -30.550 1
 42.056 -30.450 1
 42.056 -30.350 1
 42.056 -30.250 1
 42.056 -30.150 1
 42.056 -30.050 1
 42.056 -29.950 1
 42.056 -29.850 1
 42.056 -29.750 1
 42.056 -29.650 1
 42.056 -29.550 1
 42.056 -29.450 1
 42.056 -29.350 1
 42.056 -29.250 1
 42.056 -29.150 1
 42.056 -29.050 1
 42.056 -28.950 1
 42.056 -28.850 1
 42.056 -28.750 1
 42.056 -28.650 1
 42.056 -28.550 1
 42.056 -28.450 1
 42.056 -28.350 1
 42.056 -28.250 1
 42.056 -28.150 1
 42.056 -28.050 1
 42.056 -27.950 0
 42.056 -27.850 0
 42.056 -27.750 0
 42.056 -27.650 0
 42.056 -27.550 0
 42.056 -27.450 0
 42.056 -27.350 0
 42.056 -27.250 0
 42.056 -27.150 0
 42.056 -27.050 0
 42.056 -26.950 0
 42.056 -26.850 0
 42.056 -26.750 0
 42.056 -26.650 0
 42.056 -26.550 0
 42.056 -26.450 0
 42.056 -26.350 0
 42.056 -26.250 0
 42.056 -26.150 0
 42.056 -26.050 0
 42.173 -35.950 0
 42.173 -35.850 0
 42.173 -35.750 0
 42.173 -35.650 0
 42.173 -35.550 0
 42.173 -35.450 0
 42.173 -35.350 0
 42.173 -35.250 0
 42.173 -35.150 0
 42.173 -35.050 0
 42.173 -34.950 0
 42.173 -34.850 0
 42.173 -34.750 0
 42.173 -34.650 0
 42.173 -34.550 0
 42.173 -34.450 0
 42.173 -34.350 0
 42.173 -34.250 0
 42.173 -34.150 0
 42.173 -34.050 0
 42.173 -33.950 1
 42.173 -33.850 1
 42.173 -33.750 1
 42.173 -33.650 1
 42.173 -33.550 1
 42.173 -33.450 1
 42.173 -33.350 1
 42.173 -33.250 1
 42.173 -33.150 1
 42.173 -33.050 1
 42.173 -32.950 1
 42.173 -32.850 1
 42.173 -32.750 1
 42.173 -32.650 1
 42.173 -32.550 1
 42.173 -32.450 1
 42.173 -32.350 1
 42.173 -32.250 1
 42.173 -32.150 1
 42.173 -32.050 1
 42.173 -31.950 1
 42.173 -31.850 1
 42.173 -31.750 1
 42.173 -31.650 1
 42.173 -31.550 1
 42.173 -31.450 1
 42.173 -31.350 1
 42.173 -31.250 1
 42.173 -31.150 1
 42.173 -31.050 1
 42.173 -30.950 1
 42.173 -30.850 1
 42.173 -30.750 1
 42.173 -30.650 1
 42.173 -30.550 1
 42.173 -30.450 1
 42.173 -30.350 1
 42.173 -30.250 1
 42.173 -30.150 1
 42.173 -30.050 1
 42.173 -29.950 1
 42.173 -29.850 1
 42.173 -29.750 1
 42.173 -29.650 1
 42.173 -29.550 1
 42.173 -29.450 1
 42.173 -29.350 1
 42.173 -29.250 1
 42.173 -29.150 1
 42.173 -29.050 1
 42.173 -28.950 1
 42.173 -28.850 1
 42.173 -28.750 1
 42.173 -28.650 1
 42.173 -28.550 1
 42.173 -28.450 1
 42.173 -28.350 1
 42.173 -28.250 1
 42.173 -28.150 1
 42.173 -28.050 0
 42.173 -27.950 0
 42.173 -27.850 0
 42.173 -27.750 0
 42.173 -27.650 0
 42.173 -27.550 0
 42.173 -27.450 0
 42.173 -27.350 0
 42.173 -27.250 0
 42.173 -27.150 0
 42.173 -27.050 0
 42.173 -26.950 0
 42.173 -26.850 0
 42.173 -26.750 0
 42.173 -26.650 0
 42.173 -26.550 0
 42.173 -26.450 0
 42.173 -26.350 0
 42.173 -26.250 0
 42.173 -26.150 0
 42.173 -26.050 0
 42.290 -35.950 0
 42.290 -35.850 0
 42.290 -35.750 0
 42.290 -35.650 0
 42.290 -35.550 0
 42.290 -35.450 0
 42.290 -35.350 0
 42.290 -35.250 0
 42.290 -35.150 0
 42.290 -35.050 0
 42.290 -34.950 0
 42.290 -34.850 0
 42.290 -34.750 0
 42.290 -34.650 0
 42.290 -34.550 0
 42.290 -34.450 0
 42.290 -34.350 0
 42.290 -34.250 0
 42.290 -34.150 0
 42.290 -34.050 1
 42.290 -33.950 1
 42.290 -33.850 1
 42.290 -33.750 1
 42.290 -33.650 1
 42.290 -33.550 1
 42.290 -33.450 1
 42.290 -33.350 1
 42.290 -33.250 1
 42.290 -33.150 1
 42.290 -33.050 1
 42.290 -32.950 1
 42.290 -32.850 1
 42.290 -32.750 1
 42.290 -32.650 1
 42.290 -32.550 1
 42.290 -32.450 1
 42.290 -32.350 1
 42.290 -32.250 1
 42.290 -32.150 1
 42.290 -32.050 1
 42.290 -31.950 1
 42.290 -31.850 1
 42.290 -31.750 1
 42.290 -31.650 1
 42.290 -31.550 1
 42.290 -31.450 1
 42.290 -31.350 1
 42.290 -31.250 1
 42.290 -31.150 1
 42.290 -31.050 1
 42.290 -30.950 1
 42.290 -30.850 1
 42.290 -30.750 1
 42.290 -30.650 1
 42.290 -30.550 1
 42.290 -30.450 1
 42.290 -30.350 1
 42.290 -30.250 1
 42.290 -30.150 1
 42.290 -30.050 1
 42.290 -29.950 1
 42.290 -29.850 1
 42.290 -29.750 1
 42.290 -29.650 1
 42.290 -29.550 1
 42.290 -29.450 1
 42.290 -29.350 1
 42.290 -29.250 1
 42.290 -29.150 1
 42.290 -29.050 1
 42.290 -28.950 1
 42.290 -28.850 1
 42.290 -28.750 1
 42.290 -28.650 1
 42.290 -28.550 1
 42.290 -28.450 1
 42.290 -28.350 1
 42.290 -28.250 1
 42.290 -28.150 1
 42.290 -28.050 0
 42.290 -27.950 0
 42.290 -27.850 0
 42.290 -27.750 0
 42.290 -27.650 0
 42.290 -27.550 0
 42.290 -27.450 0
 42.290 -27.350 0
 42.290 -27.250 0
 42.290 -27.150 0
 42.290 -27.050 0
 42.290 -26.950 0
 42.290 -26.850 0
 42.290 -26.750 0
 42.290 -26.650 0
 42.290 -26.550 0
 42.290 -26.450 0
 42.290 -26.350 0
 42.290 -26.250 0
 42.290 -26.150 0
 42.290 -26.050 0
 42.406 -35.950 0
 42.406 -35.850 0
 42.406 -35.750 0
 42.406 -35.650 0
 42.406 -35.550 0
 42.406 -35.450 0
 42.406 -35.350 0
 42.406 -35.250 0
 42.406 -35.150 0
 42.406 -35.050 0
 42.406 -34.950 0
 42.406 -34.850 0
 42.406 -34.750 0
 42.406 -34.650 0
 42.406 -34.550 0
 42.406 -34.450 0
 42.406 -34.350 0
 42.406 -34.250 0
 42.406 -34.150 1
 42.406 -34.050 1
 42.406 -33.950 1
 42.406 -33.850 1
 42.406 -33.750 1
 42.406 -33.650 1
 42.406 -33.550 1
 42.406 -33.450 1
 42.406 -33.350 1
 42.406 -33.250 1
 42.406 -33.150 1
 42.406 -33.050 1
 42.406 -32.950 1
 42.406 -32.850 1
 42.406 -32.750 1
 42.406 -32.650 1
 42.406 -32.550 1
 42.406 -32.450 1
 42.406 -32.350 1
 42.406 -32.250 1
 42.406 -32.150 1
 42.406 -32.050 1
 42.406 -31.950 1
 42.406 -31.850 1
 42.406 -31.750 1
 42.406 -31.650 1
 42.406 -31.550 1
 42.406 -31.450 1
 42.406 -31.350 1
 42.406 -31.250 1
 42.406 -31.150 1
 42.406 -31.050 1
 42.406 -30.950 1
 42.406 -30.850 1
 42.406 -30.750 1
 42.406 -30.650 1
 42.406 -30.550 1
 42.406 -30.450 1
 42.406 -30.350 1
 42.406 -30.250 1
 42.406 -30.150 1
 42.406 -30.050 1
 42.406 -29.950 1
 42.406 -29.850 1
 42.406 -29.750 1
 42.406 -29.650 1
 42.406 -29.550 1
 42.406 -29.450 1
 42.406 -29.350 1
 42.406 -29.250 1
 42.406 -29.150 1
 42.406 -29.050 1
 42.406 -28.950 1
 42.406 -28.850 1
 42.406 -28.750 1
 42.406 -28.650 1
 42.406 -28.550 1
 42.406 -28.450 1
 42.406 -28.350 1
 42.406 -28.250 1
 42.406 -28.150 0
 42.406 -28.050 0
 42.406 -27.950 0
 42.406 -27.850 0
 42.406 -27.750 0
 42.406 -27.650 0
 42.406 -27.550 0
 42.406 -27.450 0
 42.406 -27.350 0
 42.406 -27.250 0
 42.406 -27.150 0
 42.406 -27.050 0
 42.406 -26.950 0
 42.406 -26.850 0
 42.406 -26.750 0
 42.406 -26.650 0
 42.406 -26.550 0
 42.406 -26.450 0
 42.406 -26.350 0
 42.406 -26.250 0
 42.406 -26.150 0
 42.406 -26.050 0
 42.523 -35.950 0
 42.523 -35.850 0
 42.523 -35.750 0
 42.523 -35.650 0
 42.523 -35.550 0
 42.523 -35.450 0
 42.523 -35.350 0
 42.523 -35.250 0
 42.523 -35.150 0
 42.523 -35.050 0
 42.523 -34.950 0
 42.523 -34.850 0
 42.523 -34.750 0
 42.523 -34.650 0
 42.523 -34.550 0
 42.523 -34.450 0
 42.523 -34.350 0
 42.523 -34.250 0
 42.523 -34.150 1
 42.523 -34.050 1
 42.523 -33.950 1
 42.523 -33.850 1
 42.523 -33.750 1
 42.523 -33.650 1
 42.523 -33.550 1
 42.523 -33.450 1
 42.523 -33.350 1
 42.523 -33.250 1
 42.523 -33.150 1
 42.523 -33.050 1
 42.523 -32.950 1
 42.523 -32.850 1
 42.523 -32.750 1
 42.523 -32.650 1
 42.523 -32.550 1
 42.523 -32.450 1
 42.523 -32.350 1
 42.523 -32.250 1
 42.523 -32.150 1
 42.523 -32.050 1
 42.523 -31.950 1
 42.523 -31.850 1
 42.523 -31.750 1
 42.523 -31.650 1
 42.523 -31.550 1
 42.523 -31.450 1
 42.523 -31.350 1
 42.523 -31.250 1
 42.523 -31.150 1
 42.523 -31.050 1
 42.523 -30.950 1
 42.523 -30.850 1
 42.523 -30.750 1
 42.523 -30.650 1
 42.523 -30.550 1
 42.523 -30.450 1
 42.523 -30.350 1
 42.523 -30.250 1
 42.523 -30.150 1
 42.523 -30.050 1
 42.523 -29.950 1
 42.523 -29.850 1
 42.523 -29.750 1
 42.523 -29.650 1
 42.523 -29.550 1
 42.523 -29.450 1
 42.523 -29.350 1
 42.523 -29.250 1
 42.523 -29.150 1
 42.523 -29.050 1
 42.523 -28.950 1
 42.523 -28.850 1
 42.523 -28.750 1
 42.523 -28.650 1
 42.523 -28.550 1
 42.523 -28.450 1
 42.523 -28.350 1
 42.523 -28.250 1
 42.523 -28.150 0
 42.523 -28.050 0
 42.523 -27.950 0
 42.523 -27.850 0
 42.523 -27.750 0
 42.523 -27.650 0
 42.523 -27.550 0
 42.523 -27.450 0
 42.523 -27.350 0
 42.523 -27.250 0
 42.523 -27.150 0
 42.523 -27.050 0
 42.523 -26.950 0
 42.523 -26.850 0
 42.523 -26.750 0
 42.523 -26.650 0
 42.523 -26.550 0
 42.523 -26.450 0
 42.523 -26.350 0
 42.523 -26.250 0
 42.523 -26.150 0
 42.523 -26.050 0
 42.640 -35.950 0
 42.640 -35.850 0
 42.640 -35.750 0
 42.640 -35.650 0
 42.640 -35.550 0
 42.640 -35.450 0
 42.640 -35.350 0
 42.640 -35.250 0
 42.640 -35.150 0
 42.640 -35.050 0
 42.640 -34.950 0
 42.640 -34.850 0
 42.640 -34.750 0
 42.640 -34.650 0
 42.640 -34.550 0
 42.640 -34.450 0
 42.640 -34.350 0
 42.640 -34.250 0
 42.640 -34.150 1
 42.640 -34.050 1
 42.640 -33.950 1
 42.640 -33.850 1
 42.640 -33.750 1
 42.640 -33.650 1
 42.640 -33.550 1
 42.640 -33.450 1
 42.640 -33.350 1
 42.640 -33.250 1
 42.640 -33.150 1
 42.640 -33.050 1
 42.640 -32.950 1
 42.640 -32.850 1
 42.640 -32.750 1
 42.640 -32.650 1
 42.640 -32.550 1
 42.640 -32.450 1
 42.640 -32.350 1
 42.640 -32.250 1
 42.640 -32.150 1
 42.640 -32.050 1
 42.640 -31.950 1
 42.640 -31.850 1
 42.640 -31.750 1
 42.640 -31.650 1
 42.640 -31.550 1
 42.640 -31.450 1
 42.640 -31.350 1
 42.640 -31.250 1
 42.640 -31.150 1
 42.640 -31.050 1
 42.640 -30.950 1
 42.640 -30.850 1
 42.640 -30.750 1
 42.640 -30.650 1
 42.640 -30.550 1
 42.640 -30.450 1
 42.640 -30.350 1
 42.640 -30.250 1
 42.640 -30.150 1
 42.640 -30.050 1
 42.640 -29.950 1
 42.640 -29.850 1
 42.640 -29.750 1
 42.640 -29.650 1
 42.640 -29.550 1
 42.640 -29.450 1
 42.640 -29.350 1
 42.640 -29.250 1
 42.640 -29.150 1
 42.640 -29.050 1
 42.640 -28.950 1
 42.640 -28.850 1
 42.640 -28.750 1
 42.640 -28.650 1
 42.640 -28.550 1
 42.640 -28.450 1
 42.640 -28.350 1
 42.640 -28.250 1
 42.640 -28.150 0
 42.640 -28.050 0
 42.640 -27.950 0
 42.640 -27.850 0
 42.640 -27.750 0
 42.640 -27.650 0
 42.640 -27.550 0
 42.640 -27.450 0
 42.640 -27.350 0
 42.640 -27.250 0
 42.640 -27.150 0
 42.640 -27.050 0
 42.640 -26.950 0
 42.640 -26.850 0
 42.640 -26.750 0
 42.640 -26.650 0
 42.640 -26.550 0
 42.640 -26.450 0
 42.640 -26.350 0
 42.640 -26.250 0
 42.640 -26.150 0
 42.640 -26.050 0
 42.756 -35.950 0
 42.756 -35.850 0
 42.756 -35.750 0
 42.756 -35.650 0
 42.756 -35.550 0
 42.756 -35.450 0
 42.756 -35.350 0
 42.756 -35.250 0
 42.756 -35.150 0
 42.756 -35.050 0
 42.756 -34.950 0
 42.756 -34.850 0
 42.756 -34.750 0
 42.756 -34.650 0
 42.756 -34.550 0
 42.756 -34.450 0
 42.756 -34.350 0
 42.756 -34.250 0
 42.756 -34.150 0
 42.756 -34.050 1
 42.756 -33.950 1
 42.756 -33.850 1
 42.756 -33.750 1
 42.756 -33.650 1
 42.756 -33.550 1
 42.756 -33.450 1
 42.756 -33.350 1
 42.756 -33.250 1
 42.756 -33.150 1
 42.756 -33.050 1
 42.756 -32.950 1
 42.756 -32.850 1
 42.756 -32.750 1
 42.756 -32.650 1
 42.756 -32.550 1
 42.756 -32.450 1
 42.756 -32.350 1
 42.756 -32.250 1
 42.756 -32.150 1
 42.756 -32.050 1
 42.756 -31.950 1
 42.756 -31.850 1
 42.756 -31.750 1
 42.756 -31.650 1
 42.756 -31.550 1
 42.756 -31.450 1
 42.756 -31.350 1
 42.756 -31.250 1
 42.756 -31.150 1
 42.756 -31.050 1
 42.756 -30.950 1
 42.756 -30.850 1
 42.756 -30.750 1
 42.756 -30.650 1
 42.756 -30.550 1
 42.756 -30.450 1
 42.756 -30.350 1
 42.756 -30.250 1
 42.756 -30.150 1
 42.756 -30.050 1
 42.756 -29.950 1
 42.756 -29.850 1
 42.756 -29.750 1
 42.756 -29.650 1
 42.756 -29.550 1
 42.756 -29.450 1
 42.756 -29.350 1
 42.756 -29.250 1
 42.756 -29.150 1
 42.756 -29.050 1
 42.756 -28.950 1
 42.756 -28.850 1
 42.756 -28.750 1
 42.756 -28.650 1
 42.756 -28.550 1
 42.756 -28.450 1
 42.756 -28.350 1
 42.756 -28.250 1
 42.756 -28.150 0
 42.756 -28.050 0
 42.756 -27.950 0
 42.756 -27.850 0
 42.756 -27.750 0
 42.756 -27.650 0
 42.756 -27.550 0
 42.756 -27.450 0
 42.756 -27.350 0
 42.756 -27.250 0
 42.756 -27.150 0
 42.756 -27.050 0
 42.756 -26.950 0
 42.756 -26.850 0
 42.756 -26.750 0
 42.756 -26.650 0
 42.756 -26.550 0
 42.756 -26.450 0
 42.756 -26.350 0
 42.756 -26.250 0
 42.756 -26.150 0
 42.756 -26.050 0
 42.873 -35.950 0
 42.873 -35.850 0
 42.873 -35.750 0
 42.873 -35.650 0
 42.873 -35.550 0
 42.873 -35.450 0
 42.873 -35.350 0
 42.873 -35.250 0
 42.873 -35.150 0
 42.873 -35.050 0
 42.873 -34.950 0
 42.873 -34.850 0
 42.873 -34.750 0
 42.873 -34.650 0
 42.873 -34.550 0
 42.873 -34.450 0
 42.873 -34.350 0
 42.873 -34.250 0
 42.873 -34.150 0
 42.873 -34.050 1
 42.873 -33.950 1
 42.873 -33.850 1
 42.873 -33.750 1
 42.873 -33.650 1
 42.873 -33.550 1
 42.873 -33.450 1
 42.873 -33.350 1
 42.873 -33.250 1
 42.873 -33.150 1
 42.873 -33.050 1
 42.873 -32.950 1
 42.873 -32.850 1
 42.873 -32.750 1
 42.873 -32.650 1
 42.873 -32.550 1
 42.873 -32.450 1
 42.873 -32.350 1
 42.873 -32.250 1
 42.873 -32.150 1
 42.873 -32.050 1
 42.873 -31.950 1
 42.873 -31.850 1
 42.873 -31.750 1
 42.873 -31.650 1
 42.873 -31.550 1
 42.873 -31.450 1
 42.873 -31.350 1
 42.873 -31.250 1
 42.873 -31.150 1
 42.873 -31.050 1
 42.873 -30.950 1
 42.873 -30.850 1
 42.873 -30.750 1
 42.873 -30.650 1
 42.873 -30.550 1
 42.873 -30.450 1
 42.873 -30.350 1
 42.873 -30.250 1
 42.873 -30.150 1
 42.873 -30.050 1
 42.873 -29.950 1
 42.873 -29.850 1
 42.873 -29.750 1
 42.873 -29.650 1
 42.873 -29.550 1
 42.873 -29.450 1
 42.873 -29.350 1
 42.873 -29.250 1
 42.873 -29.150 1
 42.873 -29.050 1
 42.873 -28.950 1
 42.873 -28.850 1
 42.873 -28.750 1
 42.873 -28.650 1
 42.873 -28.550 1
 42.873 -28.450 1
 42.873 -28.350 1
 42.873 -28.250 1
 42.873 -28.150 1
 42.873 -28.050 0
 42.873 -27.950 0
 42.873 -27.850 0
 42.873 -27.750 0
 42.873 -27.650 0
 42.873 -27.550 0
 42.873 -27.450 0
 42.873 -27.350 0
 42.873 -27.250 0
 42.873 -27.150 0
 42.873 -27.050 0
 42.873 -26.950 0
 42.873 -26.850 0
 42.873 -26.750 0
 42.873 -26.650 0
 42.873 -26.550 0
 42.873 -26.450 0
 42.873 -26.350 0
 42.873 -26.250 0
 42.873 -26.150 0
 42.873 -26.050 0
 42.990 -35.950 0
 42.990 -35.850 0
 42.990 -35.750 0
 42.990 -35.650 0
 42.990 -35.550 0
 42.990 -35.450 0
 42.990 -35.350 0
 42.990 -35.250 0
 42.990 -35.150 0
 42.990 -35.050 0
 42.990 -34.950 0
 42.990 -34.850 0
 42.990 -34.750 0
 42.990 -34.650 0
 42.990 -34.550 0
 42.990 -34.450 0
 42.990 -34.350 0
 42.990 -34.250 0
 42.990 -34.150 0
 42.990 -34.050 0
 42.990 -33.950 1
 42.990 -33.850 1
 42.990 -33.750 1
 42.990 -33.650 1
 42.990 -33.550 1
 42.990 -33.450 1
 42.990 -33.350 1
 42.990 -33.250 1
 42.990 -33.150 1
 42.990 -33.050 1
 42.990 -32.950 1
 42.990 -32.850 1
 42.990 -32.750 1
 42.990 -32.650 1
 42.990 -32.550 1
 42.990 -32.450 1
 42.990 -32.350 1
 42.990 -32.250 1
 42.990 -32.150 1
 42.990 -32.050 1
 42.990 -31.950 1
 42.990 -31.850 1
 42.990 -31.750 1
 42.990 -31.650 1
 42.990 -31.550 1
 42.990 -31.450 1
 42.990 -31.350 1
 42.990 -31.250 1
 42.990 -31.150 1
 42.990 -31.050 1
 42.990 -30.950 1
 42.990 -30.850 1
 42.990 -30.750 1
 42.990 -30.650 1
 42.990 -30.550 1
 42.990 -30.450 1
 42.990 -30.350 1
 42.990 -30.250 1
 42.990 -30.150 1
 42.990 -30.050 1
 42.990 -29.950 1
 42.990 -29.850 1
 42.990 -29.750 1
 42.990 -29.650 1
 42.990 -29.550 1
 42.990 -29.450 1
 42.990 -29.350 1
 42.990 -29.250 1
 42.990 -29.150 1
 42.990 -29.050 1
 42.990 -28.950 1
 42.990 -28.850 1
 42.990 -28.750 1
 42.990 -28.650 1
 42.990 -28.550 1
 42.990 -28.450 1
 42.990 -28.350 1
 42.990 -28.250 1
 42.990 -28.150 1
 42.990 -28.050 1
 42.990 -27.950 0
 42.990 -27.850 0
 42.990 -27.750 0
 42.990 -27.650 0
 42.990 -27.550 0
 42.990 -27.450 0
 42.990 -27.350 0
 42.990 -27.250 0
 42.990 -27.150 0
 42.990 -27.050 0
 42.990 -26.950 0
 42.990 -26.850 0
 42.990 -26.750 0
 42.990 -26.650 0
 42.990 -26.550 0
 42.990 -26.450 0
 42.990 -26.350 0
 42.990 -26.250 0
 42.990 -26.150 0
 42.990 -26.050 0
 43.106 -35.950 0
 43.106 -35.850 0
 43.106 -35.750 0
 43.106 -35.650 0
 43.106 -35.550 0
 43.106 -35.450 0
 43.106 -35.350 0
 43.106 -35.250 0
 43.106 -35.150 0
 43.106 -35.050 0
 43.106 -34.950 0
 43.106 -34.850 0
 43.106 -34.750 0
 43.106 -34.650 0
 43.106 -34.550 0
 43.106 -34.450 0
